Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split
1hop-Thing_patricia_ann_kingswood_1944-andrew-hasAncestor-MC,Thing_patricia_ann_kingswood_1944,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#andrew_usher_1965> <http://www.example.com/genealogy.owl#hasAncestor> ?object },hasAncestor,rose_evlyn_rever_1906,2,4,10,1hop-Thing_patricia_ann_kingswood_1944-andrew-hasAncestor,4.0,30.0,4.0_30.0,train
1hop-Thing_peter_templar_1962-peter-hasRelation-BIN,Thing_peter_templar_1962,43,4,Property Assertion,Binary,SELECT ?object WHERE { <peter_templar_1962> <hasRelation> ?object },hasRelation,true,1,4,10,1hop-Thing_peter_templar_1962-peter-hasRelation,6.0,15.0,6.0_15.0,train
1hop-Thing_peter_templar_1962-vera-isAncestorOf-BIN,Thing_peter_templar_1962,43,4,Property Assertion,Binary,SELECT ?object WHERE { <vera_elm_1931> <isAncestorOf> ?object },isAncestorOf,true,2,4,10,1hop-Thing_peter_templar_1962-vera-isAncestorOf,6.0,30.0,6.0_30.0,train
1hop-Thing_peter_templar_1962-vera-isAncestorOf-BIN,Thing_peter_templar_1962,43,4,Property Assertion,Binary,SELECT ?object WHERE { <vera_elm_1931> <isAncestorOf> ?object },isAncestorOf,true,1,2,10,1hop-Thing_peter_templar_1962-vera-isAncestorOf,6.0,15.0,6.0_15.0,train
1hop-Thing_peter_templar_1962-peter-hasRelation-BIN,Thing_peter_templar_1962,43,4,Property Assertion,Binary,SELECT ?object WHERE { <peter_templar_1962> <hasRelation> ?object },hasRelation,true,1,2,5,1hop-Thing_peter_templar_1962-peter-hasRelation,6.0,15.0,6.0_15.0,train
1hop-Thing_peter_templar_1962-peter-hasRelation-MC,Thing_peter_templar_1962,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <peter_templar_1962> <hasRelation> ?object },hasRelation,peter_templar_1962,1,2,5,1hop-Thing_peter_templar_1962-peter-hasRelation,6.0,15.0,6.0_15.0,train
1hop-Thing_peter_templar_1962-vera-isAncestorOf-MC,Thing_peter_templar_1962,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <vera_elm_1931> <isAncestorOf> ?object },isAncestorOf,vera_elm_1931,2,4,10,1hop-Thing_peter_templar_1962-vera-isAncestorOf,6.0,30.0,6.0_30.0,train
1hop-Thing_peter_templar_1962-vera-isAncestorOf-MC,Thing_peter_templar_1962,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <vera_elm_1931> <isAncestorOf> ?object },isAncestorOf,vera_elm_1931,1,2,10,1hop-Thing_peter_templar_1962-vera-isAncestorOf,6.0,15.0,6.0_15.0,train
1hop-Thing_peter_templar_1962-peter-hasRelation-MC,Thing_peter_templar_1962,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#peter_templar_1962> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,"vera_elm_1931, stephen_templar_1960",1,2,6,1hop-Thing_peter_templar_1962-peter-hasRelation,6.0,15.0,6.0_15.0,train
1hop-Thing_peter_templar_1962-vera-isAncestorOf-MC,Thing_peter_templar_1962,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#vera_elm_1931> <http://www.example.com/genealogy.owl#isAncestorOf> ?object },isAncestorOf,"emma_templar_1991, peter_templar_1962, laura_templar_1994",0,0,0,1hop-Thing_peter_templar_1962-vera-isAncestorOf,6.0,,6.0_nan,train
1hop-Thing_peter_william_bright_1941-clare-hasRelation-BIN,Thing_peter_william_bright_1941,43,9,Property Assertion,Binary,SELECT ?object WHERE { <clare_bright_1966> <hasRelation> ?object },hasRelation,true,20,20,1,1hop-Thing_peter_william_bright_1941-clare-hasRelation,17.0,307.0,17.0_307.0,train
1hop-Thing_peter_william_bright_1941-clare-hasRelation-BIN,Thing_peter_william_bright_1941,43,9,Property Assertion,Binary,SELECT ?object WHERE { <clare_bright_1966> <hasRelation> ?object },hasRelation,true,2,4,10,1hop-Thing_peter_william_bright_1941-clare-hasRelation,17.0,30.0,17.0_30.0,train
1hop-Thing_peter_william_bright_1941-clare-hasRelation-MC,Thing_peter_william_bright_1941,43,9,Property Assertion,Multi Choice,SELECT ?object WHERE { <clare_bright_1966> <hasRelation> ?object },hasRelation,"clare_bright_1966, james_bright_1964, julie_bright_1966",1,2,6,1hop-Thing_peter_william_bright_1941-clare-hasRelation,17.0,15.0,17.0_15.0,train
1hop-Thing_peter_william_bright_1941-clare-hasRelation-MC,Thing_peter_william_bright_1941,43,9,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#clare_bright_1966> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,"david_bright_1934, william_george_bright_1901, john_bright_1930, iris_ellen_archer_1906",2,4,10,1hop-Thing_peter_william_bright_1941-clare-hasRelation,17.0,30.0,17.0_30.0,train
1hop-Thing_ralph_pickard_1775-ralph-isParentOf-BIN,Thing_ralph_pickard_1775,43,6,Property Assertion,Binary,SELECT ?object WHERE { <ralph_pickard_1775> <isParentOf> ?object },isParentOf,true,2,3,10,1hop-Thing_ralph_pickard_1775-ralph-isParentOf,11.0,30.0,11.0_30.0,train
1hop-Thing_ralph_pickard_1775-ralph-isParentOf-MC,Thing_ralph_pickard_1775,43,6,Property Assertion,Multi Choice,SELECT ?object WHERE { <ralph_pickard_1775> <isParentOf> ?object },isParentOf,ralph_pickard_1775,2,3,10,1hop-Thing_ralph_pickard_1775-ralph-isParentOf,11.0,30.0,11.0_30.0,train
1hop-Thing_ralph_pickard_1775-ralph-isParentOf-MC,Thing_ralph_pickard_1775,43,6,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#ralph_pickard_1775> <http://www.example.com/genealogy.owl#isParentOf> ?object },isParentOf,"richard_pickard_1807, susanna_pickard_1803, william_pickard_1805",1,3,10,1hop-Thing_ralph_pickard_1775-ralph-isParentOf,11.0,15.0,11.0_15.0,train
1hop-Thing_ralph_pickard_1857-richard-hasChild-BIN,Thing_ralph_pickard_1857,43,4,Property Assertion,Binary,SELECT ?object WHERE { <richard_pickard_1807> <hasChild> ?object },hasChild,true,1,3,10,1hop-Thing_ralph_pickard_1857-richard-hasChild,6.0,15.0,6.0_15.0,train
1hop-Thing_ralph_pickard_1857-richard-isFatherOf-BIN,Thing_ralph_pickard_1857,43,4,Property Assertion,Binary,SELECT ?object WHERE { <richard_pickard_1807> <isFatherOf> ?object },isFatherOf,true,1,1,1,1hop-Thing_ralph_pickard_1857-richard-isFatherOf,6.0,15.0,6.0_15.0,train
1hop-Thing_ralph_pickard_1857-richard-hasChild-MC,Thing_ralph_pickard_1857,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <richard_pickard_1807> <hasChild> ?object },hasChild,richard_pickard_1807,1,3,10,1hop-Thing_ralph_pickard_1857-richard-hasChild,6.0,15.0,6.0_15.0,train
1hop-Thing_ralph_pickard_1857-richard-isFatherOf-MC,Thing_ralph_pickard_1857,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <richard_pickard_1807> <isFatherOf> ?object },isFatherOf,richard_pickard_1807,1,1,1,1hop-Thing_ralph_pickard_1857-richard-isFatherOf,6.0,15.0,6.0_15.0,train
1hop-Thing_ralph_pickard_1857-richard-isFatherOf-MC,Thing_ralph_pickard_1857,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isFatherOf> ?object },isFatherOf,ralph_pickard_1857,1,1,1,1hop-Thing_ralph_pickard_1857-richard-isFatherOf,6.0,15.0,6.0_15.0,train
1hop-Thing_ralph_pickard_1857-richard-hasChild-MC,Thing_ralph_pickard_1857,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#hasChild> ?object },hasChild,ralph_pickard_1857,1,3,10,1hop-Thing_ralph_pickard_1857-richard-hasChild,6.0,15.0,6.0_15.0,train
1hop-Thing_randall_harsley_1801-randall-hasFather-BIN,Thing_randall_harsley_1801,43,4,Property Assertion,Binary,SELECT ?object WHERE { <randall_harsley_1801> <hasFather> ?object },hasFather,true,1,2,10,1hop-Thing_randall_harsley_1801-randall-hasFather,6.0,15.0,6.0_15.0,train
1hop-Thing_randall_harsley_1801-randall-hasParent-BIN,Thing_randall_harsley_1801,43,4,Property Assertion,Binary,SELECT ?object WHERE { <randall_harsley_1801> <hasParent> ?object },hasParent,true,1,3,10,1hop-Thing_randall_harsley_1801-randall-hasParent,6.0,15.0,6.0_15.0,train
1hop-Thing_randall_harsley_1801-randall-hasFather-MC,Thing_randall_harsley_1801,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <randall_harsley_1801> <hasFather> ?object },hasFather,randall_harsley_1801,1,2,10,1hop-Thing_randall_harsley_1801-randall-hasFather,6.0,15.0,6.0_15.0,train
1hop-Thing_randall_harsley_1801-randall-hasParent-MC,Thing_randall_harsley_1801,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <randall_harsley_1801> <hasParent> ?object },hasParent,randall_harsley_1801,1,3,10,1hop-Thing_randall_harsley_1801-randall-hasParent,6.0,15.0,6.0_15.0,train
1hop-Thing_randall_harsley_1801-randall-hasFather-MC,Thing_randall_harsley_1801,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#randall_harsley_1801> <http://www.example.com/genealogy.owl#hasFather> ?object },hasFather,robert_harsley_1762,1,2,10,1hop-Thing_randall_harsley_1801-randall-hasFather,6.0,15.0,6.0_15.0,train
1hop-Thing_randall_harsley_1801-randall-hasParent-MC,Thing_randall_harsley_1801,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#randall_harsley_1801> <http://www.example.com/genealogy.owl#hasParent> ?object },hasParent,"robert_harsley_1762, sarah_stocks_1768",0,0,0,1hop-Thing_randall_harsley_1801-randall-hasParent,6.0,,6.0_nan,train
1hop-Thing_reginald_tacey_steward_1895-richard-hasBrother-BIN,Thing_reginald_tacey_steward_1895,43,5,Property Assertion,Binary,SELECT ?object WHERE { <richard_henry_steward_1897> <hasBrother> ?object },hasBrother,true,1,1,1,1hop-Thing_reginald_tacey_steward_1895-richard-hasBrother,8.0,15.0,8.0_15.0,train
1hop-Thing_reginald_tacey_steward_1895-richard-hasBrother-MC,Thing_reginald_tacey_steward_1895,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#richard_henry_steward_1897> <http://www.example.com/genealogy.owl#hasBrother> ?object },hasBrother,reginald_tacey_steward_1895,1,1,1,1hop-Thing_reginald_tacey_steward_1895-richard-hasBrother,8.0,15.0,8.0_15.0,train
1hop-Thing_richard_henry_steward_1897-violet-isSisterOf-BIN,Thing_richard_henry_steward_1897,43,7,Property Assertion,Binary,SELECT ?object WHERE { <violet_sylvia_steward_1894> <isSisterOf> ?object },isSisterOf,true,2,2,10,1hop-Thing_richard_henry_steward_1897-violet-isSisterOf,13.0,30.0,13.0_30.0,train
1hop-Thing_richard_henry_steward_1897-violet-isSisterOf-MC,Thing_richard_henry_steward_1897,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <violet_sylvia_steward_1894> <isSisterOf> ?object },isSisterOf,violet_sylvia_steward_1894,2,2,10,1hop-Thing_richard_henry_steward_1897-violet-isSisterOf,13.0,30.0,13.0_30.0,train
1hop-Thing_richard_henry_steward_1897-violet-isSisterOf-MC,Thing_richard_henry_steward_1897,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#violet_sylvia_steward_1894> <http://www.example.com/genealogy.owl#isSisterOf> ?object },isSisterOf,richard_henry_steward_1897,2,2,10,1hop-Thing_richard_henry_steward_1897-violet-isSisterOf,13.0,30.0,13.0_30.0,train
1hop-Thing_richard_pickard_1807-susanna-isSisterOf-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,SELECT ?object WHERE { <susanna_pickard_1803> <isSisterOf> ?object },isSisterOf,true,2,2,10,1hop-Thing_richard_pickard_1807-susanna-isSisterOf,30.0,30.0,30.0_30.0,train
1hop-Thing_richard_pickard_1807-richard-hasParent-BIN,Thing_richard_pickard_1807,43,15,Property Assertion,Binary,SELECT ?object WHERE { <richard_pickard_1807> <hasParent> ?object },hasParent,true,2,2,10,1hop-Thing_richard_pickard_1807-richard-hasParent,30.0,30.0,30.0_30.0,train
1hop-Thing_richard_pickard_1807-richard-hasParent-MC,Thing_richard_pickard_1807,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <richard_pickard_1807> <hasParent> ?object },hasParent,richard_pickard_1807,2,2,10,1hop-Thing_richard_pickard_1807-richard-hasParent,30.0,30.0,30.0_30.0,train
1hop-Thing_richard_pickard_1807-susanna-isSisterOf-MC,Thing_richard_pickard_1807,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <susanna_pickard_1803> <isSisterOf> ?object },isSisterOf,susanna_pickard_1803,2,2,10,1hop-Thing_richard_pickard_1807-susanna-isSisterOf,30.0,30.0,30.0_30.0,train
1hop-Thing_richard_pickard_1807-richard-hasParent-MC,Thing_richard_pickard_1807,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#hasParent> ?object },hasParent,susanna_walkerly_1777,2,2,10,1hop-Thing_richard_pickard_1807-richard-hasParent,30.0,30.0,30.0_30.0,train
1hop-Thing_richard_pickard_1807-susanna-isSisterOf-MC,Thing_richard_pickard_1807,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#susanna_pickard_1803> <http://www.example.com/genealogy.owl#isSisterOf> ?object },isSisterOf,richard_pickard_1807,2,2,10,1hop-Thing_richard_pickard_1807-susanna-isSisterOf,30.0,30.0,30.0_30.0,train
1hop-Thing_robert_jerome_hostler-robert-hasSister-BIN,Thing_robert_jerome_hostler,43,8,Property Assertion,Binary,SELECT ?object WHERE { <robert_jerome_hostler> <hasSister> ?object },hasSister,true,1,1,1,1hop-Thing_robert_jerome_hostler-robert-hasSister,15.0,15.0,15.0_15.0,train
1hop-Thing_robert_jerome_hostler-ruth-isSisterOf-BIN,Thing_robert_jerome_hostler,43,8,Property Assertion,Binary,SELECT ?object WHERE { <ruth_hostler> <isSisterOf> ?object },isSisterOf,true,2,2,10,1hop-Thing_robert_jerome_hostler-ruth-isSisterOf,15.0,30.0,15.0_30.0,train
1hop-Thing_robert_jerome_hostler-robert-hasSister-MC,Thing_robert_jerome_hostler,43,8,Property Assertion,Multi Choice,SELECT ?object WHERE { <robert_jerome_hostler> <hasSister> ?object },hasSister,robert_jerome_hostler,1,1,1,1hop-Thing_robert_jerome_hostler-robert-hasSister,15.0,15.0,15.0_15.0,train
1hop-Thing_robert_jerome_hostler-ruth-isSisterOf-MC,Thing_robert_jerome_hostler,43,8,Property Assertion,Multi Choice,SELECT ?object WHERE { <ruth_hostler> <isSisterOf> ?object },isSisterOf,ruth_hostler,2,2,10,1hop-Thing_robert_jerome_hostler-ruth-isSisterOf,15.0,30.0,15.0_30.0,train
1hop-Thing_robert_jerome_hostler-ruth-isSisterOf-MC,Thing_robert_jerome_hostler,43,8,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#ruth_hostler> <http://www.example.com/genealogy.owl#isSisterOf> ?object },isSisterOf,robert_jerome_hostler,2,2,10,1hop-Thing_robert_jerome_hostler-ruth-isSisterOf,15.0,30.0,15.0_30.0,train
1hop-Thing_robert_jerome_hostler-robert-hasSister-MC,Thing_robert_jerome_hostler,43,8,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#robert_jerome_hostler> <http://www.example.com/genealogy.owl#hasSister> ?object },hasSister,ruth_hostler,1,1,1,1hop-Thing_robert_jerome_hostler-robert-hasSister,15.0,15.0,15.0_15.0,train
1hop-Thing_rose_evlyn_rever_1906-elizabeth-hasRelation-BIN,Thing_rose_evlyn_rever_1906,43,7,Property Assertion,Binary,SELECT ?object WHERE { <elizabeth_frances_jessop_1869> <hasRelation> ?object },hasRelation,true,2,4,10,1hop-Thing_rose_evlyn_rever_1906-elizabeth-hasRelation,13.0,30.0,13.0_30.0,train
1hop-Thing_rose_evlyn_rever_1906-elizabeth-hasRelation-MC,Thing_rose_evlyn_rever_1906,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#elizabeth_frances_jessop_1869> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,patricia_ann_kingswood_1944,2,4,10,1hop-Thing_rose_evlyn_rever_1906-elizabeth-hasRelation,13.0,30.0,13.0_30.0,train
1hop-Thing_samuel_tubb_1811-samuel-isBrotherOf-BIN,Thing_samuel_tubb_1811,43,10,Property Assertion,Binary,SELECT ?object WHERE { <samuel_tubb_1811> <isBrotherOf> ?object },isBrotherOf,true,2,2,10,1hop-Thing_samuel_tubb_1811-samuel-isBrotherOf,19.0,30.0,19.0_30.0,train
1hop-Thing_samuel_tubb_1811-samuel-isBrotherOf-MC,Thing_samuel_tubb_1811,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <samuel_tubb_1811> <isBrotherOf> ?object },isBrotherOf,samuel_tubb_1811,2,2,10,1hop-Thing_samuel_tubb_1811-samuel-isBrotherOf,19.0,30.0,19.0_30.0,train
1hop-Thing_samuel_tubb_1811-samuel-isBrotherOf-MC,Thing_samuel_tubb_1811,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#samuel_tubb_1811> <http://www.example.com/genealogy.owl#isBrotherOf> ?object },isBrotherOf,"sarah_jane_tubb_1812, william_tubb_1808",2,2,10,1hop-Thing_samuel_tubb_1811-samuel-isBrotherOf,19.0,30.0,19.0_30.0,train
1hop-Thing_sarah_chard_1787-sarah-hasChild-BIN,Thing_sarah_chard_1787,43,10,Property Assertion,Binary,SELECT ?object WHERE { <sarah_chard_1787> <hasChild> ?object },hasChild,true,2,2,10,1hop-Thing_sarah_chard_1787-sarah-hasChild,19.0,30.0,19.0_30.0,train
1hop-Thing_sarah_chard_1787-sarah-hasChild-MC,Thing_sarah_chard_1787,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <sarah_chard_1787> <hasChild> ?object },hasChild,sarah_chard_1787,2,2,10,1hop-Thing_sarah_chard_1787-sarah-hasChild,19.0,30.0,19.0_30.0,train
1hop-Thing_sarah_chard_1787-sarah-hasChild-MC,Thing_sarah_chard_1787,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#sarah_chard_1787> <http://www.example.com/genealogy.owl#hasChild> ?object },hasChild,"sarah_jane_tubb_1812, thomas_tubb_1820, william_tubb_1808",2,2,10,1hop-Thing_sarah_chard_1787-sarah-hasChild,19.0,30.0,19.0_30.0,train
1hop-Thing_sarah_dickens_1801-james-isAncestorOf-BIN,Thing_sarah_dickens_1801,43,12,Property Assertion,Binary,SELECT ?object WHERE { <james_dickens_1774> <isAncestorOf> ?object },isAncestorOf,true,2,4,10,1hop-Thing_sarah_dickens_1801-james-isAncestorOf,24.0,30.0,24.0_30.0,train
1hop-Thing_sarah_dickens_1801-james-isAncestorOf-BIN,Thing_sarah_dickens_1801,43,12,Property Assertion,Binary,SELECT ?object WHERE { <james_dickens_1774> <isAncestorOf> ?object },isAncestorOf,true,2,3,10,1hop-Thing_sarah_dickens_1801-james-isAncestorOf,24.0,30.0,24.0_30.0,train
1hop-Thing_sarah_dickens_1801-james-isAncestorOf-BIN,Thing_sarah_dickens_1801,43,12,Property Assertion,Binary,SELECT ?object WHERE { <james_dickens_1774> <isAncestorOf> ?object },isAncestorOf,true,2,2,10,1hop-Thing_sarah_dickens_1801-james-isAncestorOf,24.0,30.0,24.0_30.0,train
1hop-Thing_sarah_dickens_1801-james-isAncestorOf-MC,Thing_sarah_dickens_1801,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_dickens_1774> <http://www.example.com/genealogy.owl#isAncestorOf> ?object },isAncestorOf,"charles_jessop_1831, ellen_jessop_1844, james_jessop_1836, mary_jessop_1840, amelia_jessop_1837, emma_jessop_1839, john_jessop_1834, ann_jessop_1833",0,0,0,1hop-Thing_sarah_dickens_1801-james-isAncestorOf,24.0,,24.0_nan,train
1hop-Thing_sarah_hewett_1815-daniel-isBloodrelationOf-BIN,Thing_sarah_hewett_1815,43,3,Property Assertion,Binary,SELECT ?object WHERE { <daniel_grigg_hewett_1813> <isBloodrelationOf> ?object },isBloodrelationOf,true,2,4,10,1hop-Thing_sarah_hewett_1815-daniel-isBloodrelationOf,4.0,30.0,4.0_30.0,train
1hop-Thing_sarah_hewett_1815-daniel-isSiblingOf-BIN,Thing_sarah_hewett_1815,43,3,Property Assertion,Binary,SELECT ?object WHERE { <daniel_grigg_hewett_1813> <isSiblingOf> ?object },isSiblingOf,true,2,4,10,1hop-Thing_sarah_hewett_1815-daniel-isSiblingOf,4.0,30.0,4.0_30.0,train
1hop-Thing_sarah_hewett_1815-daniel-isSiblingOf-MC,Thing_sarah_hewett_1815,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <daniel_grigg_hewett_1813> <isSiblingOf> ?object },isSiblingOf,daniel_grigg_hewett_1813,2,4,10,1hop-Thing_sarah_hewett_1815-daniel-isSiblingOf,4.0,30.0,4.0_30.0,train
1hop-Thing_sarah_hewett_1815-daniel-isBloodrelationOf-MC,Thing_sarah_hewett_1815,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <daniel_grigg_hewett_1813> <isBloodrelationOf> ?object },isBloodrelationOf,daniel_grigg_hewett_1813,2,4,10,1hop-Thing_sarah_hewett_1815-daniel-isBloodrelationOf,4.0,30.0,4.0_30.0,train
1hop-Thing_sarah_hewett_1815-daniel-isSiblingOf-MC,Thing_sarah_hewett_1815,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#daniel_grigg_hewett_1813> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,robert_hewett_1807,2,4,10,1hop-Thing_sarah_hewett_1815-daniel-isSiblingOf,4.0,30.0,4.0_30.0,train
1hop-Thing_sarah_hewett_1815-daniel-isBloodrelationOf-MC,Thing_sarah_hewett_1815,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#daniel_grigg_hewett_1813> <http://www.example.com/genealogy.owl#isBloodrelationOf> ?object },isBloodrelationOf,robert_hewett_1807,2,4,10,1hop-Thing_sarah_hewett_1815-daniel-isBloodrelationOf,4.0,30.0,4.0_30.0,train
