Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Min Tag Length,Max Tag Length,Task ID temp,Bin_Size of ontology ABox,Bin_Min Tag Length,strata,split
1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation-MC,family-tree,173,30,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#james_samuel_bright_1860> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,caroline_cox; caroline_lavinia_tubb_1840; caroline_martha_bright_1864; edward_tubb_1827; emma_jane_tubb_1836; frank_terliven_1877; henry_edmund_bright_1862; henry_tubb_1825; james_samuel_bright_1860; james_tubb_1809; john_tubb_1816; katherine_emma_terliven_1871; maria_jane_terliven_1875; mary_elizabeth_terliven_1869; mary_tubb_1814; nellie_louise_terliven_1880; samuel_tubb_1811; samuel_tubb_1832; sarah_chard_1787; sarah_jane_tubb_1812; thomas_andrew_tubb_1838; thomas_john_terliven_1867; thomas_tubb_1820; william_robert_terliven_1873; william_tubb_1786; william_tubb_1808,3,3,1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#henry_tubb_1825> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_robert_terliven_1873> },hasRelation,TRUE,3,3,1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_samuel_bright_1860> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#thomas_tubb_1820> },hasRelation,TRUE,3,3,1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#henry_tubb_1825> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_elizabeth_terliven_1869> },hasRelation,TRUE,3,3,1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_samuel_bright_1860> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#henry_tubb_1825> },hasRelation,TRUE,3,3,1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#henry_tubb_1825> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> },hasRelation,TRUE,3,3,1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#henry_tubb_1825> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#katherine_emma_terliven_1871> },hasRelation,TRUE,3,3,1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_samuel_bright_1860> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_tubb_1816> },hasRelation,TRUE,3,3,1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#henry_tubb_1825> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#caroline_cox> },hasRelation,TRUE,3,3,1hop-family-tree_henry_tubb_1825-henry_tubb_1825-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation-BIN,family-tree,173,30,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_samuel_bright_1860> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_tubb_1814> },hasRelation,TRUE,3,3,1hop-family-tree_james_samuel_bright_1860-james_samuel_bright_1860-hasRelation,26.0,1.0,26.0_1.0,train
1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation-BIN,family-tree,173,34,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elma_ellen_story_1893> },hasRelation,TRUE,3,3,1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation,30.0,1.0,30.0_1.0,train
1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation-MC,family-tree,173,34,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,ada_steward_1871; ann_hollinsworth_1808; arthur_steward_1861; betsy_ann_steward_1865; catherine_steward_1863; elma_ellen_story_1893; fred_steward_1869; george_steward_1856; george_tacey_1831; james_hollinsworth_1804; james_steward_1830; john_hollinsworth_1768; john_tacey_steward_1873; john_william_tacey_1841; laura_steward_1859; mary_bainton_1780; mary_ellen_steward_1855; mary_glover; mary_hollingsworth_1801; mary_tacey_1808; mary_tacey_1809; matthew_tacey_1837; minnie_maud_steward_1909; reginald_tacey_steward_1895; richard_henry_steward_1897; susannah_tacey_1834; thomas_henry_steward_1874; thomas_tacey_1806; violet_sylvia_steward_1894; william_tacey_1783,3,3,1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation,30.0,1.0,30.0_1.0,train
1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation-BIN,family-tree,173,34,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#violet_sylvia_steward_1894> },hasRelation,TRUE,3,3,1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation,30.0,1.0,30.0_1.0,train
1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation-BIN,family-tree,173,34,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#reginald_tacey_steward_1895> },hasRelation,TRUE,3,3,1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation,30.0,1.0,30.0_1.0,train
1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation-BIN,family-tree,173,34,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#richard_henry_steward_1897> },hasRelation,TRUE,3,3,1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation,30.0,1.0,30.0_1.0,train
1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation-BIN,family-tree,173,34,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_steward_1830> },hasRelation,TRUE,3,3,1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation,30.0,1.0,30.0_1.0,train
1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation-BIN,family-tree,173,34,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#minnie_maud_steward_1909> },hasRelation,TRUE,3,3,1hop-family-tree_mary_bainton_1780-mary_bainton_1780-hasRelation,30.0,1.0,30.0_1.0,train
1hop-family-tree_arthur_steward_1861-arthur_steward_1861-hasAncestor-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#arthur_steward_1861> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#thomas_taisy> },hasAncestor,TRUE,3,4,1hop-family-tree_arthur_steward_1861-arthur_steward_1861-hasAncestor,24.0,1.0,24.0_1.0,train
1hop-family-tree_arthur_steward_1861-arthur_steward_1861-hasAncestor-MC,family-tree,173,28,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#arthur_steward_1861> <http://www.example.com/genealogy.owl#hasAncestor> ?x },hasAncestor,mary_bainton_1780; mary_hollingsworth_1801; mary_wife_of_thomas_tisy; susannah_tacey_1834; thomas_tacey_1806; thomas_taisy; william_tacey_1783,3,4,1hop-family-tree_arthur_steward_1861-arthur_steward_1861-hasAncestor,24.0,1.0,24.0_1.0,train
1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ada_steward_1871> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_wife_of_thomas_tisy> },hasRelation,TRUE,3,3,1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation-MC,family-tree,173,28,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#ada_steward_1871> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,ada_steward_1871; arthur_steward_1861; betsy_ann_steward_1865; catherine_steward_1863; fred_steward_1869; george_steward_1856; george_tacey_1831; john_tacey_steward_1873; john_william_tacey_1841; laura_steward_1859; mary_bainton_1780; mary_ellen_steward_1855; mary_hollingsworth_1801; mary_tacey_1808; mary_tacey_1809; mary_tacey_1811; mary_wife_of_thomas_tisy; matthew_tacey_1837; susannah_tacey_1834; thomas_henry_steward_1874; thomas_tacey_1806; thomas_taisy; william_tacey_1783; william_tacey_1818,3,3,1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_tacey_steward_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_tacey_1811> },hasRelation,TRUE,3,3,1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation-MC,family-tree,173,28,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#john_tacey_steward_1873> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,ada_steward_1871; arthur_steward_1861; betsy_ann_steward_1865; catherine_steward_1863; fred_steward_1869; george_steward_1856; george_tacey_1831; john_tacey_steward_1873; john_william_tacey_1841; laura_steward_1859; mary_bainton_1780; mary_ellen_steward_1855; mary_hollingsworth_1801; mary_tacey_1808; mary_tacey_1809; mary_tacey_1811; mary_wife_of_thomas_tisy; matthew_tacey_1837; susannah_tacey_1834; thomas_henry_steward_1874; thomas_tacey_1806; thomas_taisy; william_tacey_1783; william_tacey_1818,3,3,1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ada_steward_1871> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#thomas_taisy> },hasRelation,TRUE,3,3,1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ada_steward_1871> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_tacey_1818> },hasRelation,TRUE,3,3,1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_tacey_steward_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_tacey_1818> },hasRelation,TRUE,3,3,1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_tacey_steward_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#thomas_taisy> },hasRelation,TRUE,3,3,1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_arthur_steward_1861-arthur_steward_1861-hasAncestor-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#arthur_steward_1861> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#mary_wife_of_thomas_tisy> },hasAncestor,TRUE,3,4,1hop-family-tree_arthur_steward_1861-arthur_steward_1861-hasAncestor,24.0,1.0,24.0_1.0,train
1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ada_steward_1871> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_tacey_1811> },hasRelation,TRUE,3,3,1hop-family-tree_ada_steward_1871-ada_steward_1871-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation-BIN,family-tree,173,28,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_tacey_steward_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_wife_of_thomas_tisy> },hasRelation,TRUE,3,3,1hop-family-tree_john_tacey_steward_1873-john_tacey_steward_1873-hasRelation,24.0,1.0,24.0_1.0,train
1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation-BIN,family-tree,173,26,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_ann_jessop_1865> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#susannah_cotton_1813> },hasRelation,TRUE,3,3,1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation,22.0,1.0,22.0_1.0,train
1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation-MC,family-tree,173,26,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#charlotte_ann_jessop_1865> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,charlotte_ann_jessop_1865; charlotte_cotton_1840; edward_cotton_1850; edward_jessop_1867; elizabeth_blanchard_1807; elizabeth_cotton_1838; elizabeth_frances_jessop_1869; frances_cotton_1834; herbert_vincent_jessop_1871; john_cotton_1778; john_cotton_1842; martha_cotton_1806; martha_cotton_1832; martha_wife_of_john_cotton; mary_ann_cotton_1847; mary_eliza_jessop_1863; rebecca_cotton_1818; rebecca_cotton_1845; susanna_cotton_1836; susanna_wife_of_william_cotton; susannah_cotton_1813; vincent_cotton_1808; william_cotton; william_john_cotton_1804,3,3,1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation,22.0,1.0,22.0_1.0,train
1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation-BIN,family-tree,173,26,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_ann_jessop_1865> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rebecca_cotton_1818> },hasRelation,TRUE,3,3,1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation,22.0,1.0,22.0_1.0,train
1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation-BIN,family-tree,173,26,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_ann_jessop_1865> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_cotton> },hasRelation,TRUE,3,3,1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation,22.0,1.0,22.0_1.0,train
1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation-BIN,family-tree,173,26,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_ann_jessop_1865> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#susanna_wife_of_william_cotton> },hasRelation,TRUE,3,3,1hop-family-tree_charlotte_ann_jessop_1865-charlotte_ann_jessop_1865-hasRelation,22.0,1.0,22.0_1.0,train
1hop-family-tree_clare_archer_1957-clare_archer_1957-hasRelation-BIN,family-tree,173,52,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#clare_archer_1957> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_whitfield_1852> },hasRelation,TRUE,3,3,1hop-family-tree_clare_archer_1957-clare_archer_1957-hasRelation,48.0,1.0,48.0_1.0,train
1hop-family-tree_clare_archer_1957-clare_archer_1957-hasRelation-MC,family-tree,173,52,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#clare_archer_1957> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,alan_john_dowse_1936; alec_john_archer_1927; alice_whitfield_1859; anne_archer_1964; annie_whitfield; brenda_cleife_1947; clare_archer_1957; clarence_john_heath_1896; daisy_harriet_heath_1889; david_bright_1934; eric_cleife_1951; ethel_archer_1912; florelle_nenuphar_heath_1880; george_whitfield_1865; harriet_ann_whitfield_1850; harriet_ann_young_1825; harriet_whitefield_1861; harry_whitfield_1854; helen_archer_1955; ian_alexander_archer_1944; iris_ellen_archer_1906; iris_maud_gertrude_heath_1901; ivy_grace_heath_1894; james_alexander_archer_1882; james_keith_archer_1946; james_whitfield_1821; james_whitfield_1848; jean_margaret_archer_1934; john_bright_1930; joyce_archer_1921; june_dowse_1941; lemuel_frederic_heath_1891; louisa_whitfield_1857; martin_dowse_1944; maureen_dowse_1939; norman_james_archer_1909; paul_archer_1950; peter_william_bright_1941; roy_cleife_1944; sarah_jacobs_1834; sheila_cleife_1949; sydney_victor_heath_1899; violet_heath_1887; walter_whitfield_1863; william_alfred_heath_1885; william_lock; william_lock_jacobs_1861; william_whitfield_1852; yvonne_archer_1940,3,3,1hop-family-tree_clare_archer_1957-clare_archer_1957-hasRelation,48.0,1.0,48.0_1.0,train
1hop-family-tree_walter_whitfield_1863-walter_whitfield_1863-hasRelation-BIN,family-tree,173,52,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#walter_whitfield_1863> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_bright_1930> },hasRelation,TRUE,3,3,1hop-family-tree_walter_whitfield_1863-walter_whitfield_1863-hasRelation,48.0,1.0,48.0_1.0,train
