Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split,Language,Question
1hop-Thing_lois_green_1871-susanna-hasRelation-BIN,Thing_lois_green_1871,43,79,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#susanna_pickard_1841> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_tacey_steward_1873> },hasRelation,true,0,0,0,1hop-Thing_lois_green_1871-susanna-hasRelation,44.0,,44.0_nan,train,English,Is there a relationship between Susanna Pickard and John Tacey Steward?
1hop-Thing_m124-m124-hasFemalePartner-BIN,Thing_m124,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#m124> <http://www.example.com/genealogy.owl#hasFemalePartner> <http://www.example.com/genealogy.owl#mary_bainton_1780> },hasFemalePartner,true,1,1,1,1hop-Thing_m124-m124-hasFemalePartner,2.0,8.0,2.0_8.0,train,English,"Does the individual with the identifier ""m124"" have a female partner named Mary Bainton?"
1hop-Thing_m124-william-hasAncestor-BIN,Thing_m124,43,7,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#william_tacey_1818> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#mary_bainton_1780> },hasAncestor,true,2,3,10,1hop-Thing_m124-william-hasAncestor,2.0,17.0,2.0_17.0,train,English,Does William Tacey have Mary Bainton as an ancestor?
1hop-Thing_m124-william-hasAncestor-MC,Thing_m124,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#william_tacey_1818> <http://www.example.com/genealogy.owl#hasAncestor> ?object },hasAncestor,mary_bainton_1780,2,3,10,1hop-Thing_m124-william-hasAncestor,2.0,17.0,2.0_17.0,train,English,Who are the ancestors of William Tacey?
1hop-Thing_m124-m124-hasFemalePartner-MC,Thing_m124,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#m124> <http://www.example.com/genealogy.owl#hasFemalePartner> ?object },hasFemalePartner,mary_bainton_1780,1,1,1,1hop-Thing_m124-m124-hasFemalePartner,2.0,8.0,2.0_8.0,train,English,"Which female partner is associated with the individual identified as ""m124""?"
1hop-Thing_m141-mary-hasSpouse-BIN,Thing_m141,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasSpouse> <http://www.example.com/genealogy.owl#william_tacey_1783> },hasSpouse,true,2,4,10,1hop-Thing_m141-mary-hasSpouse,7.0,17.0,7.0_17.0,train,English,Is Mary Bainton married to William Tacey?
1hop-Thing_m141-mary-isWifeOf-BIN,Thing_m141,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#isWifeOf> <http://www.example.com/genealogy.owl#william_tacey_1783> },isWifeOf,true,2,4,10,1hop-Thing_m141-mary-isWifeOf,7.0,17.0,7.0_17.0,train,English,Is Mary Bainton the wife of William Tacey?
1hop-Thing_m141-thomas-isFatherOf-BIN,Thing_m141,43,15,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#thomas_taisy> <http://www.example.com/genealogy.owl#isFatherOf> <http://www.example.com/genealogy.owl#william_tacey_1783> },isFatherOf,true,1,1,1,1hop-Thing_m141-thomas-isFatherOf,7.0,8.0,7.0_8.0,train,English,Is Thomas Taisy the father of William Tacey?
1hop-Thing_m141-thomas-isFatherOf-MC,Thing_m141,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#thomas_taisy> <http://www.example.com/genealogy.owl#isFatherOf> ?object },isFatherOf,william_tacey_1783,1,1,1,1hop-Thing_m141-thomas-isFatherOf,7.0,8.0,7.0_8.0,train,English,Who are the children of Thomas Taisy?
1hop-Thing_m141-mary-hasSpouse-MC,Thing_m141,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasSpouse> ?object },hasSpouse,william_tacey_1783,2,4,10,1hop-Thing_m141-mary-hasSpouse,7.0,17.0,7.0_17.0,train,English,Who is the spouse of Mary Bainton?
1hop-Thing_m141-mary-isWifeOf-MC,Thing_m141,43,15,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#isWifeOf> ?object },isWifeOf,william_tacey_1783,2,4,10,1hop-Thing_m141-mary-isWifeOf,7.0,17.0,7.0_17.0,train,English,Who is the husband of Mary Bainton?
1hop-Thing_m179-m179-type-BIN,Thing_m179,43,2,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#m179> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,9,1hop-Thing_m179-m179-type,,17.0,nan_17.0,train,English,"Is the entity with the identifier ""m179"" classified as a Domain Entity?"
1hop-Thing_m179-m179-type-BIN,Thing_m179,43,2,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#m179> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Marriage> },type,true,2,3,9,1hop-Thing_m179-m179-type,,17.0,nan_17.0,train,English,"Is the individual identified as ""m179"" married?"
1hop-Thing_mabel_rever_1897-charlotte-hasRelation-BIN,Thing_mabel_rever_1897,43,43,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_ann_jessop_1865> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#peter_templar_1962> },hasRelation,true,4,4,3,1hop-Thing_mabel_rever_1897-charlotte-hasRelation,23.0,35.0,23.0_35.0,train,English,Is there a relationship between Charlotte Ann Jessop and Peter Templar?
1hop-Thing_mabel_rever_1897-vera-hasChild-BIN,Thing_mabel_rever_1897,43,43,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vera_elm_1931> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#stephen_templar_1960> },hasChild,true,2,3,10,1hop-Thing_mabel_rever_1897-vera-hasChild,23.0,17.0,23.0_17.0,train,English,Does Vera Elm have a child named Stephen Templar?
1hop-Thing_mabel_rever_1897-sarah-isAncestorOf-BIN,Thing_mabel_rever_1897,43,43,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_rever_1850> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#stephen_templar_1960> },isAncestorOf,true,2,6,10,1hop-Thing_mabel_rever_1897-sarah-isAncestorOf,23.0,17.0,23.0_17.0,train,English,Is Sarah Rever an ancestor of Stephen Templar?
1hop-Thing_mabel_rever_1897-sarah-isAncestorOf-BIN,Thing_mabel_rever_1897,43,43,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_rever_1850> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#peter_templar_1962> },isAncestorOf,true,2,6,10,1hop-Thing_mabel_rever_1897-sarah-isAncestorOf,23.0,17.0,23.0_17.0,train,English,Is Sarah Rever an ancestor of Peter Templar?
1hop-Thing_margaret_grace_rever_1934-lois-hasRelation-BIN,Thing_margaret_grace_rever_1934,43,33,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#lois_green_1871> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#david_bright_1934> },hasRelation,true,3,4,10,1hop-Thing_margaret_grace_rever_1934-lois-hasRelation,17.0,26.0,17.0_26.0,train,English,Is there a relationship between Lois Green and David Bright?
1hop-Thing_margaret_grace_rever_1934-mabel-hasRelation-BIN,Thing_margaret_grace_rever_1934,43,33,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mabel_rever_1897> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#david_bright_1934> },hasRelation,true,0,0,0,1hop-Thing_margaret_grace_rever_1934-mabel-hasRelation,17.0,,17.0_nan,train,English,Is there a relationship between Mabel Rever and David Bright?
1hop-Thing_martha_cotton_1832-ethel-hasAncestor-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ethel_harvey_1888> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#edward_blanchard_1771> },hasAncestor,true,2,5,10,1hop-Thing_martha_cotton_1832-ethel-hasAncestor,45.0,17.0,45.0_17.0,train,English,Does Ethel Harvey have Edward Blanchard as an ancestor?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_cotton_1850> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#alice_harvey_1895> },hasRelation,true,4,4,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,35.0,45.0_35.0,train,English,Is there a relationship between Edward Cotton and Alice Harvey?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#alice_harvey_1895> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and Alice Harvey?
1hop-Thing_martha_cotton_1832-ethel-hasAncestor-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ethel_harvey_1888> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#frances_spikin_1779> },hasAncestor,true,2,5,10,1hop-Thing_martha_cotton_1832-ethel-hasAncestor,45.0,17.0,45.0_17.0,train,English,Does Ethel Harvey have Frances Spikin as an ancestor?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rose_evlyn_rever_1906> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and Rose Evlyn Rever?
1hop-Thing_martha_cotton_1832-ethel-hasAncestor-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ethel_harvey_1888> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#martha_wife_of_john_cotton> },hasAncestor,true,2,5,10,1hop-Thing_martha_cotton_1832-ethel-hasAncestor,45.0,17.0,45.0_17.0,train,English,"Does Ethel Harvey have Martha, the wife of John Cotton, as an ancestor?"
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ethel_harvey_1888> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and Ethel Harvey?
1hop-Thing_martha_cotton_1832-ethel-hasAncestor-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ethel_harvey_1888> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#john_cotton_1778> },hasAncestor,true,2,5,10,1hop-Thing_martha_cotton_1832-ethel-hasAncestor,45.0,17.0,45.0_17.0,train,English,Does Ethel Harvey have John Cotton as an ancestor?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elma_harvey_1903> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Do Edward Blanchard and Elma Harvey have a relationship?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_stanley_rever_1899> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Do Edward Blanchard and William Stanley Rever have a relationship?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_jessop_harvey_1892> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and John Jessop Harvey?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mabel_rever_1897> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and Mabel Rever?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#charles_herbert_rever_1895> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and Charles Herbert Rever?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#robert_harvey_1906> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and Robert Harvey?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_jessop_1867> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#alice_harvey_1895> },hasRelation,true,4,4,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,35.0,45.0_35.0,train,English,Is there a relationship between Edward Jessop and Alice Harvey?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_jessop_1836> },hasRelation,true,4,4,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,35.0,45.0_35.0,train,English,Is there a relationship between Edward Blanchard and James Jessop?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#hilda_harvey_1890> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and Hilda Harvey?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#vera_gertrude_rever_1904> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Is there a relationship between Edward Blanchard and Vera Gertrude Rever?
1hop-Thing_martha_cotton_1832-edward-hasRelation-BIN,Thing_martha_cotton_1832,43,81,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#edward_blanchard_1771> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#beatrice_rever_1901> },hasRelation,true,2,8,10,1hop-Thing_martha_cotton_1832-edward-hasRelation,45.0,17.0,45.0_17.0,train,English,Do Edward Blanchard and Beatrice Rever have a relationship?
1hop-Thing_martha_stafford_1814-caroline-hasRelation-BIN,Thing_martha_stafford_1814,43,45,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#caroline_martha_bright_1864> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rebecca_stafford_1816> },hasRelation,true,4,4,10,1hop-Thing_martha_stafford_1814-caroline-hasRelation,24.0,35.0,24.0_35.0,train,English,Is there a relationship between Caroline Martha Bright and Rebecca Stafford?
1hop-Thing_martha_stafford_1814-caroline-hasRelation-BIN,Thing_martha_stafford_1814,43,45,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#caroline_martha_bright_1864> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_hewson_stafford_1811> },hasRelation,true,4,4,10,1hop-Thing_martha_stafford_1814-caroline-hasRelation,24.0,35.0,24.0_35.0,train,English,Is there a relationship between Caroline Martha Bright and John Hewson Stafford?
1hop-Thing_martha_stafford_1814-caroline-hasRelation-BIN,Thing_martha_stafford_1814,43,45,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#caroline_martha_bright_1864> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_stafford_1807> },hasRelation,true,4,4,10,1hop-Thing_martha_stafford_1814-caroline-hasRelation,24.0,35.0,24.0_35.0,train,English,Is there a relationship between Caroline Martha Bright and George Stafford?
