SPARQL_index,SPARQL_query,generated_question,language,answer_type,task_type,model,model_version,python_version,timestamp_request,response_time_sec,response_preview,success,temperature,max_tokens,top_p,presence_penalty,frequency_penalty
1764,ASK WHERE { <http://www.example.com/genealogy.owl#hannah_green_1839> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#hannah_hutchinson_1804> },Does Hannah Green have Hannah Hutchinson as a parent?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:49.901668,0.659,Does Hannah Green have Hannah Hutchinson as a parent?,True,0.0,4096,1.0,0.0,0.0
1765,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_green_1803> },Is Henrietta Sarah Green related to Mary Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:50.623196,0.62,Is Henrietta Sarah Green related to Mary Green?,True,0.0,4096,1.0,0.0,0.0
1766,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_green> },Is Henrietta Sarah Green related to William Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:51.161615,0.437,Is Henrietta Sarah Green related to William Green?,True,0.0,4096,1.0,0.0,0.0
1767,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#tamar_green_1810> },Is Henrietta Sarah Green related to Tamar Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:51.751848,0.489,Is Henrietta Sarah Green related to Tamar Green?,True,0.0,4096,1.0,0.0,0.0
1768,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rebecca_green_1800> },Is Henrietta Sarah Green related to Rebecca Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:52.420878,0.568,Is Henrietta Sarah Green related to Rebecca Green?,True,0.0,4096,1.0,0.0,0.0
1769,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_paddison> },Is Henrietta Sarah Green related to Mary Paddison?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:53.226673,0.703,Is Henrietta Sarah Green related to Mary Paddison?,True,0.0,4096,1.0,0.0,0.0
1770,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_green_1802> },Is Henrietta Sarah Green related to John Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:53.786022,0.459,Is Henrietta Sarah Green related to John Green?,True,0.0,4096,1.0,0.0,0.0
1771,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ann_green_1806> },Is Henrietta Sarah Green related to Ann Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:54.488981,0.602,Is Henrietta Sarah Green related to Ann Green?,True,0.0,4096,1.0,0.0,0.0
1772,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#zilpah_green_1810> },Is Henrietta Sarah Green related to Zilpah Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:55.315918,0.726,Is Henrietta Sarah Green related to Zilpah Green?,True,0.0,4096,1.0,0.0,0.0
1773,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_hutchinson> },Is Henrietta Sarah Green related to William Hutchinson?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:55.869692,0.451,Is Henrietta Sarah Green related to William Hutchinson?,True,0.0,4096,1.0,0.0,0.0
1774,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_frankish> },Is Henrietta Sarah Green related to Mary Frankish?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:56.393089,0.423,Is Henrietta Sarah Green related to Mary Frankish?,True,0.0,4096,1.0,0.0,0.0
1775,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#hannah_hutchinson_1804> <http://www.example.com/genealogy.owl#hasParent> ?object },Who is the parent of Hannah Hutchinson?,English,Multi Choice,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:57.119206,0.625,Who is the parent of Hannah Hutchinson?,True,0.0,4096,1.0,0.0,0.0
1776,ASK WHERE { <http://www.example.com/genealogy.owl#m167> <http://www.example.com/genealogy.owl#hasMalePartner> <http://www.example.com/genealogy.owl#james_stafford_1779> },"Does the individual identified as ""m167"" have a male partner named James Stafford?",English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:57.896109,0.676,"Does the individual identified as ""m167"" have a male partner named James Stafford?",True,0.0,4096,1.0,0.0,0.0
1777,ASK WHERE { <http://www.example.com/genealogy.owl#martha_stafford_1814> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rebecca_stafford_1816> },Is there a relationship between Martha Stafford and Rebecca Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:58.789339,0.792,Is there a relationship between Martha Stafford and Rebecca Stafford?,True,0.0,4096,1.0,0.0,0.0
1778,ASK WHERE { <http://www.example.com/genealogy.owl#martha_stafford_1814> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_hewson_stafford_1811> },Is Martha Stafford related to John Hewson Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:20:59.553579,0.664,Is Martha Stafford related to John Hewson Stafford?,True,0.0,4096,1.0,0.0,0.0
1779,ASK WHERE { <http://www.example.com/genealogy.owl#martha_stafford_1814> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_stafford_1807> },Is Martha Stafford related to George Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:00.072515,0.418,Is Martha Stafford related to George Stafford?,True,0.0,4096,1.0,0.0,0.0
1780,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1779> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rebecca_stafford_1816> },Is there a relationship between James Stafford and Rebecca Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:01.205232,1.032,Is there a relationship between James Stafford and Rebecca Stafford?,True,0.0,4096,1.0,0.0,0.0
1781,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1779> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_hewson_stafford_1811> },Is there a relationship between James Stafford and John Hewson Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:02.034136,0.727,Is there a relationship between James Stafford and John Hewson Stafford?,True,0.0,4096,1.0,0.0,0.0
1782,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1803> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rebecca_stafford_1816> },Is there a relationship between James Stafford and Rebecca Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:02.890227,0.755,Is there a relationship between James Stafford and Rebecca Stafford?,True,0.0,4096,1.0,0.0,0.0
1783,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1803> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_hewson_stafford_1811> },Is there a relationship between James Stafford and John Hewson Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:03.699671,0.709,Is there a relationship between James Stafford and John Hewson Stafford?,True,0.0,4096,1.0,0.0,0.0
1784,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1779> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_stafford_1807> },Is there a relationship between James Stafford and George Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:04.615748,0.815,Is there a relationship between James Stafford and George Stafford?,True,0.0,4096,1.0,0.0,0.0
1785,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1803> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_stafford_1807> },Is there a relationship between James Stafford and George Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:05.653267,0.937,Is there a relationship between James Stafford and George Stafford?,True,0.0,4096,1.0,0.0,0.0
1786,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1803> <http://www.example.com/genealogy.owl#isChildOf> <http://www.example.com/genealogy.owl#james_stafford_1779> },Is James Stafford the child of James Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:06.434966,0.68,Is James Stafford the child of James Stafford?,True,0.0,4096,1.0,0.0,0.0
1787,ASK WHERE { <http://www.example.com/genealogy.owl#james_stafford_1803> <http://www.example.com/genealogy.owl#isChildOf> <http://www.example.com/genealogy.owl#rebecca_wife_of_james_stafford> },"Is James Stafford a child of Rebecca, the wife of James Stafford?",English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:07.068463,0.533,"Is James Stafford a child of Rebecca, the wife of James Stafford?",True,0.0,4096,1.0,0.0,0.0
1788,ASK WHERE { <http://www.example.com/genealogy.owl#john_hewson_stafford_1811> <http://www.example.com/genealogy.owl#isChildOf> <http://www.example.com/genealogy.owl#james_stafford_1779> },Is John Hewson Stafford the child of James Stafford?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:07.839472,0.671,Is John Hewson Stafford the child of James Stafford?,True,0.0,4096,1.0,0.0,0.0
1789,ASK WHERE { <http://www.example.com/genealogy.owl#john_hewson_stafford_1811> <http://www.example.com/genealogy.owl#isChildOf> <http://www.example.com/genealogy.owl#rebecca_wife_of_james_stafford> },"Is John Hewson Stafford a child of Rebecca, the wife of James Stafford?",English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:08.471425,0.532,"Is John Hewson Stafford a child of Rebecca, the wife of James Stafford?",True,0.0,4096,1.0,0.0,0.0
1790,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_stafford_1803> <http://www.example.com/genealogy.owl#isChildOf> ?object },Who is the parent of James Stafford?,English,Multi Choice,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:10.168523,1.596,Who is the parent of James Stafford?,True,0.0,4096,1.0,0.0,0.0
1791,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#m167> <http://www.example.com/genealogy.owl#hasMalePartner> ?object },Who is the male partner of the individual identified as m167 in the genealogy records?,English,Multi Choice,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:11.032008,0.762,Who is the male partner of the individual identified as m167 in the genealogy records?,True,0.0,4096,1.0,0.0,0.0
1792,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#john_hewson_stafford_1811> <http://www.example.com/genealogy.owl#isChildOf> ?object },Who is the parent of John Hewson Stafford?,English,Multi Choice,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:11.735357,0.602,Who is the parent of John Hewson Stafford?,True,0.0,4096,1.0,0.0,0.0
1793,ASK WHERE { <http://www.example.com/genealogy.owl#mary_bainton_1780> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#thomas_tacey_1806> },Does Mary Bainton have a child named Thomas Tacey?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:12.433130,0.597,Does Mary Bainton have a child named Thomas Tacey?,True,0.0,4096,1.0,0.0,0.0
1794,ASK WHERE { <http://www.example.com/genealogy.owl#william_tacey_1783> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ann_hollinsworth_1808> },Is there a relationship between William Tacey and Ann Hollinsworth?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:13.169434,0.635,Is there a relationship between William Tacey and Ann Hollinsworth?,True,0.0,4096,1.0,0.0,0.0
1795,ASK WHERE { <http://www.example.com/genealogy.owl#william_tacey_1783> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#susannah_tacey_1834> },Is there a relationship between William Tacey and Susannah Tacey?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:14.026346,0.757,Is there a relationship between William Tacey and Susannah Tacey?,True,0.0,4096,1.0,0.0,0.0
1796,ASK WHERE { <http://www.example.com/genealogy.owl#william_tacey_1783> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_hollinsworth_1804> },Is there a relationship between William Tacey and James Hollinsworth?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:15.076270,0.949,Is there a relationship between William Tacey and James Hollinsworth?,True,0.0,4096,1.0,0.0,0.0
1797,ASK WHERE { <http://www.example.com/genealogy.owl#john_william_tacey_1841> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#thomas_tacey_1806> },Does John William Tacey have Thomas Tacey as his father?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:16.117216,0.94,Does John William Tacey have Thomas Tacey as his father?,True,0.0,4096,1.0,0.0,0.0
1798,ASK WHERE { <http://www.example.com/genealogy.owl#william_tacey_1783> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_steward_1856> },Is there a relationship between William Tacey and George Steward?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:16.996501,0.778,Is there a relationship between William Tacey and George Steward?,True,0.0,4096,1.0,0.0,0.0
1799,ASK WHERE { <http://www.example.com/genealogy.owl#william_tacey_1783> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#catherine_steward_1863> },Is there a relationship between William Tacey and Catherine Steward?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:17.682285,0.585,Is there a relationship between William Tacey and Catherine Steward?,True,0.0,4096,1.0,0.0,0.0
1800,ASK WHERE { <http://www.example.com/genealogy.owl#william_tacey_1783> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#arthur_steward_1861> },Is there a relationship between William Tacey and Arthur Steward?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:21:18.398439,0.546,Is there a relationship between William Tacey and Arthur Steward?,True,0.0,4096,1.0,0.0,0.0
